Site/ Sol Id*	Bank Name	Pin code 	City*	State	Branch*	Address	Amc Start date*	UPS Cap	Qty	Amc Expiry Date
P3ENGG75	HDFC Bank	122018	Gurgaon	Haryana	Delhi	Escape The Club Golf Course Extn Road Sec 50 Gurgaon  122018  Haryana	01-04-2022			31-03-2023
P3ENMM16	HDFC Bank	400099	Mumbai	Maharashtra	Maharashtra	ITC Grand Maratha Shereton - Sahar road andheri east mumbai 400099	01-04-2022			31-03-2023
RE309002	RBL Bank	143006	Amritsar	Punjab	Punjab	GOLDEN TEMPLE SARAGHARI SARAI GOLDEN TEMPLE AMRITSAR PUNJAB- 143006	01-04-2022			31-03-2023
A876	HSBC Bank	500032	Hyderabad	Telangana	Andhra Pradesh	Divyasree NSL Infrastructures Pvt Ltd Divyasree Orion Ã¢â‚¬â€œ SEZSurvey No 66/1 Raidurga Village Off Old Mumbai Highway Next to Raidurga PS Hyderabad 500032	01-04-2022			31-03-2023
P3ENWI02	HDFC Bank	412803	Wai	Maharashtra	Maharashtra	632 Ganpati aale Mehendale complex Nr Ganpati Temple Wai Dist- Satara-412803	01-04-2022			31-03-2023
P3ENMX66	HDFC Bank	415110	Karad	Maharashtra	Maharashtra	172 A Budhawar Peth Karad  Satara -415110	01-04-2022			31-03-2023
P3ENGG82	HDFC Bank	122002	Gurugram	Haryana	Delhi	DLF Building Block -1 Zone 6 Phase-V	01-04-2022			31-03-2023
P3ENGG81	HDFC Bank	122001	Gurgaon	Haryana	Delhi	The Oberoi  Udyog Vihar Phase 5 Gurgaon Haryana --- 122001	01-04-2022			31-03-2023
P3ENGG80	HDFC Bank	122002	Gurgaon	Haryana	Delhi	New town heights 91 condominium association sector 91 Dlf garden city Gurgaon Haryana - 122002	01-04-2022			31-03-2023
P3ENGU07	HDFC Bank	521002	Guntur	Andhra Pradesh	Andhra Pradesh	D Mart Beside Anjaneyaswamy Temple Near Gunta Grounds Kothapet GunturAndhra Pradesh 521002 	01-04-2022			31-03-2023
P3ENDI07	HDFC Bank	122018	GURGAON	Haryana	Delhi	CENTRAL PARK 2 SOHNA ROAD NEAR SUBAHSH CHOWKGURGAONHARYANA -122018	01-04-2022			31-03-2023
P3ENKT03	HDFC Bank	144602	Kapurthala	Punjab	Punjab	Rail Coach FactoryKapurthala Kapurthala- Punjab- 144602	01-04-2022			31-03-2023
P3ENDI14	HDFC Bank	122009	Gurugram	Haryana	Delhi	Power Grid TownshipSector-43 Road block -D Gurugram  Haaryana 122009	01-04-2022			31-03-2023
AECN00623	Axis bank	600 119	Chennai	Tamil Nadu	Tamilnadu	Accenture Services Private Limited Divyasree Point Rear Tower 7 Rajiv Gandhi Salai OMR Sholinganallur Chennai 600 119	01-04-2022			31-03-2023
P3ENVD03	HDFC Bank	396230	Silvassa	Dadra & Nagar Haveli	Gujarat	Ipca Laboratories Ltd Plot No 255/1 Village Athal Silvassa- 396230	01-04-2022			31-03-2023
P3ENMG23	HDFC Bank	229417	Pratapgarh	Uttar Pradesh	Uttar Pradesh	"Jagatguru kripali parishad bhakti dham 
Mangarh - Uttar Pradesh 
po-mangarh Tehsil kundaDisttPratapgarh 229417 Mangarh UP
"	01-04-2022			31-03-2023
P3ENGG79	HDFC Bank	122102	Gurugram	Haryana	Delhi	Superintendent Of Police RTC Bhondsi Near central Jail Bhondsi Gurugram Haryana 122102 	01-04-2022			31-03-2023
DBANOD01	DBS Bank	560076	Bangalore	Karnataka	Karnataka	Vega City Mall - Srinivas Industrial Estate No 172/1 Dollar Layout Stage 2 BTM 2nd Stage Bengaluru Karnataka 560076	01-04-2022			31-03-2023
P3ENGG97	HDFC Bank	122103	Sohna	Haryana	Punjab	The Westin Sohna Resort & SPA Sohna Haryana 122103 Haryana	01-04-2022			31-03-2023
P3ENCE62	HDFC Bank	600058	Chennai	Tamil Nadu	Tamilnadu	Wabco India Limited Ambattur Industrial Estate Chennai 600058 	01-04-2022			31-03-2023
P3ENHN01	HDFC Bank	244241	Hasanpur	Uttar Pradesh	Uttar Pradesh	The Kisan Sehkari Chini Mills Ltd Hasanpur Hasanpur Uttar Pradesh - 244241	01-04-2022			31-03-2023
P3ENNR42	HDFC Bank	440009	Nagpur	Maharashtra	Maharashtra	Seven Star Hospital Jagnade Square Beside RE GENTA Nagpur 440009	01-04-2022			31-03-2023
P3ENCE63	HDFC Bank	600050	Chennai	Tamil Nadu	Tamilnadu	Sundaran Clayton plants Ltd MTH Road Padi  Chennai Tamilnadu 600050	01-04-2022			31-03-2023
P3ENHE68	HDFC Bank	500032	Hyderabad	Telangana	Andhra Pradesh	Invesco India Pvt Ltd Survey 66/1 north tower Divyasree Orion SEZ raidurgam Madhuranagar colony serilingampally Hyderabad telangana 500032	01-04-2022			31-03-2023
P3ENSO22	HDFC Bank	413401	Barshi	Maharashtra	Maharashtra	Shop no 1  Opp Market yard main gate  Tulajapur road  Barshi  Dist  Solapur - 413401	01-04-2022			31-03-2023
P3ENBN51	HDFC Bank	560045	Bangalore	Karnataka	Karnataka	Indegene Third floor Aspen G-4 Block Manyata Embassy Business Park SEZ  ORR  Nagavara  Bangalore  560045	01-04-2022			31-03-2023
P3ENRR23	HDFC Bank	492001	Raipur	Chhattisgarh	Chhattisgarh	Hotel Shree palace Goel Bazaar Peti Line Raipur-492001	01-04-2022			31-03-2023
P3ENSI04	HDFC Bank	486776	Sidhi	Madhya Pradesh	Madhya Pradesh	ULTRA TECH CEMENT LIMITED Bhagwar Plant Premises  1 Sidhi-486776 Madhy Pradesh	01-04-2022			31-03-2023
P3ENCE69	HDFC Bank	600019	Chennai	Tamil Nadu	Tamilnadu	"Microchip Technology India Pvt Ltd 
Survey No410/1B Old s o410/1A 
Semmancheri Village 
Nukkampalayam link road 
Chennai-119 
"	01-04-2022			31-03-2023
AERO00906	Axis bank	 560 076	Bangalore	Karnataka	Karnataka	Accenture Services Pvt Ltd RMZ Futura II 148 /1Dairy Circle  Bangalore - 560 076	01-04-2022			31-03-2023
P3ENRI03	HDFC Bank	492001	Raipur	Chhattisgarh	Chhattisgarh	Boriya Road Ayodhya Nagar Near Tarun Bazaar Raipur 492001	01-04-2022			31-03-2023
DBANOD02	DBS Bank	560064	Bangalore	Karnataka	Karnataka	Opposite Yelahanka Police Station Ambedkar Colony Yelahanka Bengaluru Karnataka 560064	01-04-2022			31-03-2023
P3ENGG84	HDFC Bank	122002	Gurgaon	Haryana	Delhi	 skycourt residents condominium Building service office the skycourt garden city sector 86 Gurgaon Haryana - 122002	01-04-2022			31-03-2023
P3ENGU12	HDFC Bank	522509	Guntur	Andhra Pradesh	Andhra Pradesh	Sibar Institute of Dental Sciences Takkellapadu Guntur Andhra Pradesh 522509 	01-04-2022			31-03-2023
P3ENSK03	HDFC Bank	700085	SIKKIM	Sikkim	West Bengal	ALKEM HEALTH SCIENCEA Unit of ALKEM LABORATORIES LTD	01-04-2022			31-03-2023
P3ENPJ08	HDFC Bank	160002	Chandigarh	Chandigarh	Punjab	Elante Mall  Industrial Area Phase 1  Chandigarh - 160002	01-04-2022			31-03-2023
P3ENMM23	HDFC Bank	400070	Mumbai	Maharashtra	Maharashtra	Shop No 10 Bldg No 3  Gaurishankar Sra Chs Masrani LaneHalav Tol Kurla West- 400070	01-04-2022			31-03-2023
SECPR559	ICICI Bank	411015	Pune	Maharashtra	Maharashtra	Survey No 29 Lane No 13 Opp RK Puram Dhanori Pune 411015	01-04-2022			31-03-2023
P3ENGG85	HDFC Bank	122004	Gurgaon	Haryana	Delhi	Minda Industries Limited - Corporate Office Village - Nawada Fatehpur PO - Sikandarpur Bada IMT Manesar Distt - Gurgaon 122004	01-04-2022			31-03-2023
DHYDCD06	DBS Bank	500032	Hyderabad	Telangana	Andhra Pradesh	Accenture Divyashree Orion Tower A B B SYNo66 Rai Durg 1 Naga Hills Rd Serilingampally Hyderabad Telangana 500032	01-04-2022			31-03-2023
P3ENIN07	HDFC Bank	452001	INDORE	Madhya Pradesh	Madhya Pradesh	 Indore institute of science and technology Opp IIM near toll naka rau pithampur road rau- indore Madhy Pradesh 452001	01-04-2022			31-03-2023
AERO24104	Axis bank	311001	Bhilwara	Rajasthan	Rajasthan	Avenue Supermarts Limited Avenue Supermarts Limited D-MartPlot No 1 Sector No 4 Sukhadia Circle Ajmer Road Bhilwara - Rajasthan - 311001	01-04-2022			31-03-2023
SECPS730	ICICI Bank	400070	Mumbai	Maharashtra	Maharashtra	Shop no 3 Dhanji Bora chawl M N RD opp viman darshan bail bazaar kurla west 400070	01-04-2022			31-03-2023
P3ENHE37	HDFC Bank	500032	Hyderabad	Telangana	Andhra Pradesh	Amazon IT Services India Private LimitedSEZ Unit Plot No 12/P1314 and 15/P IT/ITES SEZ TSIIC Sy No 115 Part Nanakramguda Village Serilingampally Mandal Ranga Reddy District  Hyderabad500032	01-04-2022			31-03-2023
P3ENPE16	HDFC Bank	411028	Pune	Maharashtra	Maharashtra	H1/161 Chintamani Nagar S 3 09/1 Handewadi Road  Hadapsar Pune -411028	01-04-2022			31-03-2023
SECPS732	ICICI Bank	413007	Solapur	Maharashtra	Maharashtra	Shop No 3 Traiangle Tower Ground floor Shivganga builders developers main road Jule solapur Solapur 413007	01-04-2022			31-03-2023
SECPS750	ICICI Bank	700040	Kolkata	West Bengal	West Bengal	34 A Chandi Ghosh Road Kolkata 700040	01-04-2022			31-03-2023
P3ENCE75	HDFC Bank	600034	Chennai	Tamil Nadu	Tamilnadu	Apollo Hospital Teynampet  Chennai Tamil Nadu 600034	01-04-2022			31-03-2023
P3ENBN90	HDFC Bank	560078	Bangalore	Karnataka	Karnataka	"Purvankara Elita Promenade Puttanahalli Opp- Brigade Millennium Apt JP Nagar 7th Phase 
Bangalore - 560078
"	01-04-2022			31-03-2023
P3ENPC06	HDFC Bank	134109	Panchkula	Haryana	Punjab	Paras Hospitals unit of Paras Healthcare Pvt Ltd Panchkula at Plot  H-2 HSIIDC Technology Park Sector 22 Panchkula  Haryana_134109 	01-04-2022			31-03-2023
SECPS723	ICICI Bank	413216	Solapur	Maharashtra	Maharashtra	Shop no 3 Raje Fattesingh Chowk Opp IDBI Bank Main Road Akkalkot 413216	01-04-2022			31-03-2023
P3ENJH28	HDFC Bank	284003	Jhansi	Uttar Pradesh	Uttar Pradesh	152 Hata Pyrare Lal Infront of Police Station Prem Nagar Jhansi-284003	01-04-2022			31-03-2023
P3ENRU71	HDFC Bank	263153	Rudrapur	Uttarakhand	Uttar Pradesh	Adjoining Aarogyam Cosmetics Near PNB Bank gangapur road Fulsungi  Rudrapur 263153	01-04-2022			31-03-2023
P3ENAL45	HDFC Bank	211006	Allahabad	Uttar Pradesh	Uttar Pradesh	53 BHS Shiv Nagar Allahapur Allahabad-211006	01-04-2022			31-03-2023
9423	Citibank	602105	Chennai	Tamil Nadu	Tamilnadu	VV1 Sipcot Industrial Park Vallam Vadagal Village Sriperumbudur Tamil Nadu 602105	01-04-2022			31-03-2023
P3ENFD98	HDFC Bank	-121104	Faridabad	Haryana	Delhi	 Goodyear India Limited Mathura RoadFaridabadHaryana-121104	01-04-2022			31-03-2023
P3ENAG31	HDFC Bank	202001	Aligarh	Uttar Pradesh	Uttar Pradesh	13/20 KABAR KUTTA OPP RUBY HOTEL MAIN ROADWAYS OLD BUS STAND GT ROAD ALIGARH UP 202001	01-04-2022			31-03-2023
P3ENGG91	HDFC Bank	122002	Gurgaon	Haryana	Delhi	BELVEDERE PARK CONDOMINIUM ASSOCIATION DLF PHASE-III CYBER CITY NEAR RBS BUILDINGGURGAON-122002 HARYANA TEL-0124-4069587   	01-04-2022			31-03-2023
P3ENHW04	HDFC Bank	249403	Haridwar	Uttarakhand	Delhi	Brahampuri Rawli Mehdood Village Haridwar UK pin code 249403	01-04-2022			31-03-2023
P3ENHE18	HDFC Bank	500081	Hyderabad	Telangana	Andhra Pradesh	NetCracker Technology Solutions Pvt ltd Plot No 5 & 43 Hitech City Rd Madhapur Hyderabad Telangana 500081 	01-04-2022			31-03-2023
P3ENRI05	HDFC Bank	492001	Raipur	Chhattisgarh	Chhattisgarh	House No 32/10 Khamtarai Raipur 492001	01-04-2022			31-03-2023
P3ENKI06	HDFC Bank	303108	Jaipur	Rajasthan	Rajasthan	K G Petrochem Limited SP 4-3 RIICO Industrial Area Village Keshwana Teh Kotputli Dist Jaipur Rajasthan  303108	01-04-2022			31-03-2023
SECPT144	ICICI Bank	410507	Pune	Maharashtra	Maharashtra	H No 252 Sr no 42 1 1 Varale TQ Maval Opp Arbour Acres Talegaon Station Pune 410507	01-04-2022			31-03-2023
SINN1762	SCB Bank	201301	Noida	Uttar Pradesh	Uttar Pradesh	AgreeYa Solutions India Pvt Ltd B-38 C/2 Sector 57 Noida - 201301	01-04-2022			31-03-2023
SECPT141	ICICI Bank	441002	Nagpur	Maharashtra	Maharashtra	House No J803 Sheet No 5 Main Road Police Station Kamptee Nagpur 441002	01-04-2022			31-03-2023
SECPT135	ICICI Bank	132001	Karnal	Haryana	Delhi	436 HANSI CHOWK KAITHAL ROAD SANT NAGAR KARNAL HARYANA 132001	01-04-2022			31-03-2023
P3ENCE35	HDFC Bank	60000	Chennai	Tamil Nadu	Tamilnadu	DrRela Medical Institute Chromept  Chennai TN 60000 	01-04-2022			31-03-2023
CECN78516	Axis bank	560103	Bangalore	Karnataka	Karnataka	SY No52/2 & 52/3 Devrabeesanahalli Opposite Intel Varthur Hobli Bengaluru- 560103	01-04-2022			31-03-2023
P3ENNR55	HDFC Bank	440027	Nagpur	Maharashtra	Maharashtra	Mauza Babulkheda Mauza No 275 Plot No 101 Shukla Nagar Nagpur 440027	01-04-2022			31-03-2023
SECPT140	ICICI Bank	411012	Pune	Maharashtra	Maharashtra	Milkat 600 S T Road Near shivaji temple Dapodi Pune 411012	01-04-2022			31-03-2023
SING1729	SCB Bank	122002	Gurgaon	Haryana	Delhi	KPMG Building No10Tower –C6th Floor DLF Cyber CityGurgaonHaryana-122002	01-04-2022			31-03-2023
P3ENMM36	HDFC Bank	400708	Navi Mumbai	Maharashtra	Maharashtra	A/84/sector 3 cidco colony Airoli 400708	01-04-2022			31-03-2023
P3ENAG30	HDFC Bank	431008	Aurangabad	Maharashtra	Maharashtra	CS No 3219 Near Bhaji market Pathan Dist Aurangabad 431008	01-04-2022			31-03-2023
P3ENMM38	HDFC Bank	400604	Thane	Maharashtra	Maharashtra	Shop no 4 padwal nagar  wagle estate thane west-400604	01-04-2022			31-03-2023
P3ENOD36	HDFC Bank	770034	Rajgangpur	Orissa	Orissa	AT- Mahatab RoadPO-KanshbahalPS-RajgangpurDIST-SundergarhOdishaPIN-770034	01-04-2022			31-03-2023
P3ENPE22	HDFC Bank	411015	Pune	Maharashtra	Maharashtra	SN-73Adarsh nagar Patil HospitalDighiPune-411015	01-04-2022			31-03-2023
P3ENBN97	HDFC Bank	560045	Bangalore	Karnataka	Karnataka	Manyata Tech park Legato healthcare 9th floor  l1 Manyata Tech park Bengaluru Karnataka   560045 	01-04-2022			31-03-2023
P3ENCE82	HDFC Bank	602105	Chennai	Tamil Nadu	Tamilnadu	No681/AWalajabad RoadThirumangalam Sunguvarchatram - 602105	01-04-2022			31-03-2023
P3ENBN91	HDFC Bank	560103	Bangalore	Karnataka	Karnataka	"IQVIA Omega Embassy Tech Square  Marathalli-Sarjapur Outer Ring Road Kadubeesanahalli 
Bangalore 560103 
"	01-04-2022			31-03-2023
A810	HSBC Bank	400099	Mumbai	Maharashtra	Maharashtra	WPP The ORB 2nd floor Next to Hotel JW Marriott Sahar Mumbai - 400099	01-04-2022			31-03-2023
P3ENAG32	HDFC Bank	202001	Aligarh	Uttar Pradesh	Uttar Pradesh	KHASRA NO- 5 /12 INDRA CONVENT SCHOOL OPP OBC BANK KHAIR BYPASS SOOT MILL CHOWK GT ROAD ALIGARH UP 202001	01-04-2022			31-03-2023
P3ENMH05	HDFC Bank	160055	Mohali	Punjab	Punjab	Punjab Police  Intelligence HQ – Sohana Mohali-160055 Punjab 	01-04-2022			31-03-2023
SECPT139	ICICI Bank	123401	Rewari	Haryana	Delhi	6530 y 1 E Bawal Chowk Naya Bazar Near Bus Stand Rewari Haryana 123401	01-04-2022			31-03-2023
P3ENJU05	HDFC Bank	342005	Jodhpur	Rajasthan	Rajasthan	6 -H -307Shop No2Kudi BhagtasniHousing Board Jodhpur -342005	01-04-2022			31-03-2023
P3ENJR15	HDFC Bank	302021	Jaipur	Rajasthan	Rajasthan	Shop No1Ekta NagarADhawas Jaipur-302021	01-04-2022			31-03-2023
P3ENPJ10	HDFC Bank	160025	Chandigarh	Chandigarh	Punjab	 House no -117  Vill  Maloya UT Channdigarh Near SBI Bank ATM Pin- 160025	01-04-2022			31-03-2023
SECPT134	ICICI Bank	413304	Pandharpur	Maharashtra	Maharashtra	House no 3203 Kalikadevi Chowk Pandharpur Dist Solapur 413304	01-04-2022			31-03-2023
MUMOF006	DBS Bank	400099	Mumbai	Maharashtra	Maharashtra	P6Outside Arrival area Chhatrapati Shivaji International Airport Terminal 2 Andheri East Vile Parle Mumbai Maharashtra 400099	01-04-2022			31-03-2023
SECPT130	ICICI Bank	752030	Puri	Orissa	Orissa	AT PO Maluda PS Krushnaprasad DIST Puri PIN 752030	01-04-2022			31-03-2023
DECN300208	Axis bank	600119	Chennai	Tamil Nadu	Tamilnadu	 Ford Global Technology & Business Centre ELCOT SEZ Sholinganallur Chennai - 600119	01-04-2022			31-03-2023
P3ENST02	HDFC Bank	415519	Satara	Maharashtra	Maharashtra	982 SHOP NO 5 NR SWAGAT KAMAN AARADHYA COLLECTION AT POST- NAGATHANE TAL-DIST SATARA-415519	01-04-2022			31-03-2023
P3ENKU14	HDFC Bank	493663	Kurud	Chhattisgarh	Chhattisgarh	Krishi Upaj Mandi Kurud II Chattishgarh  493663 	01-04-2022			31-03-2023
PUON8000	Kotak Bank	412105	Pune	Maharashtra	Maharashtra	G NO 123/9 Dehufata Moshi Road Alandi Pune – 412105	01-04-2022			31-03-2023
P3ENNK06	HDFC Bank	422010	Nashik	Maharashtra	Maharashtra	NEW PRABHAT APT PLOT NO 318/1/3PATHARDI NAKA NASHIK 422010	01-04-2022			31-03-2023
P3ENJR14	HDFC Bank	302006	Jaipur	Rajasthan	Rajasthan	Plot No 15Bhairav NagarNear ESIC Hospital Hatwara RoadJaipur -302006	01-04-2022			31-03-2023
P3ENNK07	HDFC Bank	422001	Nashik	Maharashtra	Maharashtra	Shop no 3 renuka darshan bldg  rest camp rd opp renuka mata mandir devlali camp Nashik 422001	01-04-2022			31-03-2023
P3ENPE34	HDFC Bank	411033	Pune	Maharashtra	Maharashtra	Srno 303CTSno 976Shop no8 Image Heights Chinchwad link Road ChinchwadPune-411033	01-04-2022			31-03-2023
DECN226802	Axis bank	756026	Balasore	Orissa	Orissa	AT/PO/PS-BaliapalDIST-BalasoreOdishaPIN-756026	01-04-2022			31-03-2023
P3ENPE31	HDFC Bank	411057	Pune	Maharashtra	Maharashtra	Srno206 Hiss no2/4+5+6 Shop no2 Dnyanesty bldgKaspate Vasti Wakad Pune-411057	01-04-2022			31-03-2023
P3ENPE35	HDFC Bank	411061	Pune	Maharashtra	Maharashtra	Srno51/1/1 Arihant Vihar Vinayak nagar Pimple Gurav New Sangvi Pune-411061	01-04-2022			31-03-2023
P3ENNK08	HDFC Bank	422502	Nashik	Maharashtra	Maharashtra	SURVEY NO1/1HOUSE NO 1 MAIN RD 1ST BAGUR SAWARKAR CHOWKNASHIK-422502	01-04-2022			31-03-2023
P3ENBU12	HDFC Bank	560020	Bangalore	Karnataka	Karnataka	Apollo Hospitalnew no 1 old no 28 Platform road  Near Mantri mallSheshadripuram bangalore 560020 	01-04-2022			31-03-2023
P3ENPE28	HDFC Bank	410503	Pune	Maharashtra	Maharashtra	H no 484  Shop no 12 Devki plaza Manchar Taluka- Ambegaon Dist Pune-410503	01-04-2022			31-03-2023
P3ENAV07	HDFC Bank	444907	Amravati	Maharashtra	Maharashtra	House No 107/1 Malmata No 41724 Mauza Shendurjana Ghat TWarud Amravati 444907	01-04-2022			31-03-2023
P3ENWH01	HDFC Bank	444505	Washim	Maharashtra	Maharashtra	Plot No 1349 Shit No 115 Malmataa No35 Washim 444505	01-04-2022			31-03-2023
P3ENNK12	HDFC Bank	422101	Nashik	Maharashtra	Maharashtra	Shop no 3 nawandar sadan  jail road near watertank  ingle nagar  nashik-422101	01-04-2022			31-03-2023
P3ENJH29	HDFC Bank	284135	Jhansi	Uttar Pradesh	Uttar Pradesh	Shop No-6 Kushwaha Market Main Road Hansari Jhansi-284135	01-04-2022			31-03-2023
P3ENOD33	HDFC Bank	765020	Rayagada	Orissa	Orissa	AT/PO/PS-Muniguda DIST-RayagadaPin-765020	01-04-2022			31-03-2023
SECPT155	ICICI Bank	143001	Amritsar	Punjab	Punjab	Khasra No 2890 2632 1379 Shop No 1 Kot Karnail Singh Main Sultanwind Road Amritsar Pb 143001	01-04-2022			31-03-2023
P3ENSV06	HDFC Bank	396320	Silvassa	Gujarat	Gujarat	Rakholi Patel Pada Near Water tank Sayli Road At Bhilwada Company Silvassa 396320	01-04-2022			31-03-2023
P3ENHW05	HDFC Bank	263139	Haldwani	Uttarakhand	Delhi	9/29 Kapoor Gernal Store Rampur road Opposite Volkswagen Showroom haldwani U K 263139	01-04-2022			31-03-2023
P3ENWH03	HDFC Bank	444505	Washim	Maharashtra	Maharashtra	City Survey No 444/1 Shit No 70 Malmataa No 41 Old Risod Naka Washim 444505	01-04-2022			31-03-2023
RE116011	RBL Bank	 122 002	GURGAON	Haryana	Delhi	Deloitte Shared Services India LLP 7th Floor Building 10 Tower B DLF Cyber City Complex DLF City Phase - II Gurgaon - 122 002 Haryana	01-04-2022			31-03-2023
P3ENNK13	HDFC Bank	-422010	Nashik	Maharashtra	Maharashtra	Shop no 4 survey no 68  gatt no 46  datir complex  kargil chowk  datta nagar  ambad  nashik -422010	01-04-2022			31-03-2023
P3ENWH02	HDFC Bank	444505	Washim	Maharashtra	Maharashtra	Vibhag No 302 Shit No 133 CS No 5094 Railway Station Ward Jawahar Colony Washim 444505	01-04-2022			31-03-2023
P3ENNK11	HDFC Bank	422009	Nashik	Maharashtra	Maharashtra	N-42C/C1/A/01 TRIMURTI CHOWK  HEGDEVAR CHOWKNEW CIDCO NASHIK 422009	01-04-2022			31-03-2023
P3ENMT02	HDFC Bank	281403	Mathura	Uttar Pradesh	Uttar Pradesh	179/B MANI RAM VASNEAR GHANTA GHAR CHWOK KOSHI KALAN DISK MATHURA UP PINCODE 281403	01-04-2022			31-03-2023
DCHECD03	DBS Bank	600119	Chennai	Tamil Nadu	Tamilnadu	Ford Global Technology & Business Centre ELCOT SEZ Sholinganallur Chennai - 600119	01-04-2022			31-03-2023
P3ENJR16	HDFC Bank	302017	Jaipur	Rajasthan	Rajasthan	Gyan Vihar University Jagatpura Jaipur Rajasthan 302017	01-04-2022			31-03-2023
P3ENAA12	HDFC Bank	282001	Agra	Uttar Pradesh	Uttar Pradesh	38/204 GOPAL PURA BHIND INDUSIND ATM GWALIOR ROAD AGRA UP 282001	01-04-2022			31-03-2023
P3ENGG93	HDFC Bank	122002	Gurgaon	Haryana	Delhi	40HERWA Office Heritage cityM G RoadNear M G road Metro Station Gurgaon Haryana-122002 	01-04-2022			31-03-2023
P3ENSV03	HDFC Bank	396230	Silvassa	Gujarat	Gujarat	Shop no1 Pramukh Shopping Centre Samarvarni School Faliya Masat Road Silvassa-396230	01-04-2022			31-03-2023
CECN09434	Axis bank	560064	Bangalore	Karnataka	Karnataka	PRESTIGE ROYALE GARDENS AVALAHALLI DODDABALLAPUR RD YELAHANKA  BENGALURU KARNATAKA 560064	01-04-2022			31-03-2023
P3ENIN08	HDFC Bank	452020	INDORE	Madhya Pradesh	Madhya Pradesh	Truba KAILOD KARTAL DEWAS BYPASS ROAD RAUINDORE 452020 Madhya Pradesh	01-04-2022			31-03-2023
P3ENBU14	HDFC Bank	560087	Bangalore	Karnataka	Karnataka	Sobha Dream Acres Panathur Main Road Off ORR Balagere Bangalore Karnataka-560087 	01-04-2022			31-03-2023
P3ENGN31	HDFC Bank	201306	Noida	Uttar Pradesh	Uttar Pradesh	Institutional Green-1 Surajpur chowk Surajpur Greater Noida 201306	01-04-2022			31-03-2023
P3ENBV07	HDFC Bank	382220	Ahmedabad	Gujarat	Gujarat	Dishman Carbogen Survey No47 Paiki Sub Plot No 1 Village Lodhariyal Bavla Ahmedabad-382220 	01-04-2022			31-03-2023
P3ECGG96	HDFC Bank	122022	GURGAON	Haryana	Delhi	THE RETREAT APARTMENT OWNERS AS SOUTH CITY 1 SEC-30  GURGAON 	01-04-2022			31-03-2023
P3ENMR05	HDFC Bank	205001	Mainpuri	Uttar Pradesh	Uttar Pradesh	141 Maharaja Tej Singh Main Crossing Mainpuri -205001	01-04-2022			31-03-2023
SECPT161	ICICI Bank	144001	Jalandhar	Punjab	Punjab	B12 654 Near BSF Chowk Ladowali Road Jalandhar PB144001	01-04-2022			31-03-2023
P3ENGZ84	HDFC Bank	201001	Ghaziabad	Uttar Pradesh	Uttar Pradesh	Yashoda Hospital And Research Center Ltd Nehru Nagar Ghaziabad 201001	01-04-2022			31-03-2023
P3ENPE32	HDFC Bank	411048	Pune	Maharashtra	Maharashtra	SHOP NO1 SNO 56/1A/2 LANE NO12 SHIVNARI NAGAR VIDYA NAGAR OPP RAVI BUILDING KONDHAWA KHURD PUNE 411048	01-04-2022			31-03-2023
P3ENBN95	HDFC Bank	560029	Bangalore	Karnataka	Karnataka	Temenos India  Tower D 11th Floor IBC Knowledge Park Bannerghatta Road Bangalore-560029 Karnataka	01-04-2022			31-03-2023
P3ENBN85	HDFC Bank	560066	Bangalore	Karnataka	Karnataka	8B 7th Cross Rd Phase 2 Whitefield Bangalore 560066	01-04-2022			31-03-2023
P3ENDI37	HDFC Bank	110070	New Delhi	Delhi	Delhi	Hero MotoCorp Limited Commercial Annex The Grand Nelson Mandela Marg Pocket 4 Sector CVasant Kunj New Delhi - 110070 	01-04-2022			31-03-2023
P3ENST35	HDFC Bank	131028	SONIPAT	Haryana	Punjab	INOX WORLD INDUSTRIES PRIVATE LIMITED 45 SECTOR 53 PHASE-5 KUNDLI SONIPAT HARYANA 131028	01-04-2022			31-03-2023
P3ECNH01	HDFC Bank	173001	NAHAN	Himachal Pradesh 	Punjab	SP OFFICE POLICE LINE NAHAN DISTT SIRMOUR HP173001  NAHAN HIMACHAL PRADESH 173001 	01-04-2022			31-03-2023
P3ENDO01	HDFC Bank	248001	Dehradun	Uttarakhand	Delhi	THE DOON SCHOOL THE MALL ROAD CHAND BAGH DEHRADUN CANTT DEHRADUN - 248001 	01-04-2022			31-03-2023
P3ENBN79	HDFC Bank	560048	Bangalore	Karnataka	Karnataka	Xylem premises-PO NO 4 4A MAHADEVPURA POSTWHITEFIELD ROAD 560048	01-04-2022			31-03-2023
P3ENKY01	HDFC Bank	683576	Ernakulam	Kerala	Kerala	ADLUX MED CITY & CONVENTION CENTRE KARUKUTTY No 35/2  BLK No 3 Cable Junction Karukutty post Angamally Ernakulam District  Kerala - 683576 	01-04-2022			31-03-2023
P3ENDK06	HDFC Bank	759128	Dhenkanal	Orissa	Orissa	AT/PO-Narendrapur PS-Motanga DIST-Dhenkanal Odisha-759128	01-04-2022			31-03-2023
P3ENHE77	HDFC Bank	500049	Hyderabad	Telangana	Andhra Pradesh	HNo 3-144 Near Mee Seva Aditya Nagar Hafeezpet Hyderabad  500049	01-04-2022			31-03-2023
P3ENHE74	HDFC Bank	500037	Hyderabad	Telangana	Andhra Pradesh	HNo 39-154 Beside Bus stop Sanjay Gandhi Nagar Bala Nagar Hyderabad Telangana  500037	01-04-2022			31-03-2023
